30	2000-10-06	75519	7051
30	2000-10-05	86095	1045
30	2000-10-04	67426	121802
30	2000-10-03	91396	6062
30	2000-10-02	65531	5274
30	2000-10-01	41326	128953
30	2000-09-30	95277	127140
30	2000-09-29	12860	122238
30	2000-09-28	63268	122949
30	2000-09-27	12440	112911
30	2000-09-26	25285	30042
30	2000-09-25	95838	23584
30	2000-09-24	11149	47706
30	2000-09-23	18335	80999
30	2000-09-22	57173	2605
30	2000-09-21	24169	21981
30	2000-09-20	72041	94988
30	2000-09-19	61044	82103
30	2000-09-18	65738	53075
30	2000-09-17	15288	21106
30	2000-09-16	92404	31677
30	2000-09-15	15776	90751
30	2000-09-14	32815	76742
30	2000-09-13	52153	138842
30	2000-09-12	7432	20340
30	2000-09-11	40973	146936
30	2000-09-10	73426	141833
30	2000-09-09	87410	129530
30	2000-09-08	9659	131398
30	2000-09-07	88258	91694
30	2000-09-06	23659	107536
30	2000-09-05	69703	129916
30	2000-09-04	43379	27233
30	2000-09-03	56278	41542
30	2000-09-02	84694	79793
30	2000-09-01	94703	30259
30	2000-08-31	81645	111794
30	2000-08-30	8276	68488
30	2000-08-29	67797	58938
30	2000-08-28	52979	51391
30	2000-08-27	84282	8531
30	2000-08-26	40480	134904
30	2000-08-25	24318	13511
30	2000-08-24	77028	88912
30	2000-08-23	99047	26709
30	2000-08-22	575	51042
30	2000-08-21	18401	66916
30	2000-08-20	31135	21519
30	2000-08-19	18308	40402
30	2000-08-18	24204	141106
30	2000-08-17	12017	39025
30	2000-08-16	71305	3140
30	2000-08-15	71723	52463
30	2000-08-14	62689	146707
30	2000-08-13	58947	53144
30	2000-08-12	42065	98475
30	2000-08-11	97120	25918
30	2000-08-10	60519	124819
30	2000-08-09	60533	14993
30	2000-08-08	99235	137821
30	2000-08-07	72436	86291
30	2000-08-06	92820	141821
30	2000-08-05	8437	130102
30	2000-08-04	92541	137264
30	2000-08-03	68749	60157
30	2000-08-02	80477	29141
30	2000-08-01	10362	50192
30	2000-07-31	58745	36476
30	2000-07-30	46920	131956
30	2000-07-29	88036	30010
30	2000-07-28	16413	117059
30	2000-07-27	34193	139279
30	2000-07-26	47361	141599
30	2000-07-25	77610	68111
30	2000-07-24	30657	71233
30	2000-07-23	7648	4960
30	2000-07-22	50748	101425
30	2000-07-21	33137	140030
30	2000-07-20	70930	34622
30	2000-07-19	77394	40859
30	2000-07-18	79814	139623
30	2000-07-17	81737	92161
30	2000-07-16	2763	95975
30	2000-07-15	81863	129263
30	2000-07-14	16302	113110
30	2000-07-13	66667	89176
30	2000-07-12	16516	75165
30	2000-07-11	277	57942
30	2000-07-10	63361	133624
30	2000-07-09	43678	141242
30	2000-07-08	24055	39215
30	2000-07-07	3361	30895
30	2000-07-06	20542	7959
30	2000-07-05	16282	8637
30	2000-07-04	90226	31802
30	2000-07-03	35517	123438
30	2000-07-02	98732	117424
30	2000-07-01	27918	106653
30	2000-06-30	3649	23209
30	2000-06-29	43498	118140
30	2000-06-28	62445	17256
30	2000-06-27	33082	143118
30	2000-06-26	67877	109948
30	2000-06-25	50368	76542
30	2000-06-24	48568	10796
30	2000-06-23	23005	61957
30	2000-06-22	16756	133306
30	2000-06-21	55203	51453
30	2000-06-20	91190	147321
30	2000-06-19	39727	73641
30	2000-06-18	15755	106988
30	2000-06-17	11588	17330
30	2000-06-16	84380	117629
30	2000-06-15	10749	101812
30	2000-06-14	94466	98148
30	2000-06-13	74319	17023
30	2000-06-12	80712	135613
30	2000-06-11	32697	51358
30	2000-06-10	5506	18863
30	2000-06-09	83138	25847
30	2000-06-08	68939	62817
30	2000-06-07	57073	43291
30	2000-06-06	77288	63940
30	2000-06-05	55823	131155
30	2000-06-04	86939	70572
30	2000-06-03	14594	82680
30	2000-06-02	88172	30054
30	2000-06-01	4775	87896
30	2000-05-31	39288	28551
30	2000-05-30	36961	67868
30	2000-05-29	58982	128872
30	2000-05-28	84556	148752
30	2000-05-27	92292	37648
30	2000-05-26	65406	13109
30	2000-05-25	49372	24486
30	2000-05-24	14874	92984
30	2000-05-23	13359	35551
30	2000-05-22	87723	94762
30	2000-05-21	89993	112448
30	2000-05-20	59470	133468
30	2000-05-19	10511	36662
30	2000-05-18	43028	136354
30	2000-05-17	33095	138835
30	2000-05-16	61116	78789
30	2000-05-15	9925	29158
30	2000-05-14	43811	55915
30	2000-05-13	70728	74852
30	2000-05-12	50398	54319
30	2000-05-11	24183	81723
30	2000-05-10	11826	32968
30	2000-05-09	37556	97442
30	2000-05-08	3108	11498
30	2000-05-07	78282	102901
30	2000-05-06	22869	79780
30	2000-05-05	53166	69348
30	2000-05-04	40199	57548
30	2000-05-03	87643	31279
30	2000-05-02	66963	431
30	2000-05-01	32669	88410
30	2000-04-30	58922	49737
30	2000-04-29	44035	144275
30	2000-04-28	42363	120425
30	2000-04-27	95031	142790
30	2000-04-26	1807	59835
30	2000-04-25	20171	3390
30	2000-04-24	72859	21346
30	2000-04-23	43286	55878
30	2000-04-22	73332	36893
30	2000-04-21	11146	89920
30	2000-04-20	53241	63211
30	2000-04-19	36756	139270
30	2000-04-18	55715	23740
30	2000-04-17	52939	80560
30	2000-04-16	19309	58518
30	2000-04-15	34272	5262
30	2000-04-14	3178	107808
30	2000-04-13	45776	20588
30	2000-04-12	69060	69202
30	2000-04-11	55475	33390
30	2000-04-10	86702	3233
30	2000-04-09	45183	142991
30	2000-04-08	82869	10675
30	2000-04-07	58669	96679
30	2000-04-06	85418	35763
30	2000-04-05	22256	92444
30	2000-04-04	55866	43624
30	2000-04-03	72706	126516
30	2000-04-02	70937	24228
30	2000-04-01	97128	137853
30	2000-03-31	2008	75541
30	2000-03-30	64105	25901
30	2000-03-29	92222	70936
30	2000-03-28	22001	122222
30	2000-03-27	92832	86013
30	2000-03-26	91741	87779
30	2000-03-25	51554	76839
30	2000-03-24	8094	51639
30	2000-03-23	34756	124430
30	2000-03-22	7604	145175
30	2000-03-21	41917	57156
30	2000-03-20	77893	142448
30	2000-03-19	52058	51664
30	2000-03-18	41418	28386
30	2000-03-17	33457	148486
30	2000-03-16	11381	352
30	2000-03-15	77896	101034
30	2000-03-14	68909	119241
30	2000-03-13	26448	89222
30	2000-03-12	9518	19132
30	2000-03-11	46965	39195
30	2000-03-10	70580	10328
30	2000-03-09	13816	105085
30	2000-03-08	41736	122121
30	2000-03-07	66119	35302
30	2000-03-06	37189	106812
30	2000-03-05	63555	97708
30	2000-03-04	56757	15020
30	2000-03-03	72482	78757
30	2000-03-02	70226	29560
30	2000-03-01	83674	77492
30	2000-02-29	42261	47591
30	2000-02-28	33336	31801
30	2000-02-27	48545	28212
30	2000-02-26	81528	70575
30	2000-02-25	79529	55582
30	2000-02-24	29946	112572
30	2000-02-23	70687	15883
30	2000-02-22	89490	137906
30	2000-02-21	10259	14567
30	2000-02-20	28510	1172
30	2000-02-19	4599	36288
30	2000-02-18	52207	140785
30	2000-02-17	82975	20692
30	2000-02-16	51733	112596
30	2000-02-15	63507	68434
30	2000-02-14	27431	26962
30	2000-02-13	83738	81029
30	2000-02-12	89588	32595
30	2000-02-11	38582	138649
30	2000-02-10	1235	21754
30	2000-02-09	16103	40570
30	2000-02-08	15093	129626
30	2000-02-07	19731	98131
30	2000-02-06	41170	28578
30	2000-02-05	36699	96554
30	2000-02-04	71833	96734
30	2000-02-03	87772	42718
30	2000-02-02	46554	15131
30	2000-02-01	63382	65196
30	2000-01-31	65100	149043
30	2000-01-30	36724	2101
30	2000-01-29	36077	61571
30	2000-01-28	94496	140729
30	2000-01-27	16385	17867
30	2000-01-26	83352	136270
30	2000-01-25	31238	133927
30	2000-01-24	16510	54722
30	2000-01-23	74426	147038
30	2000-01-22	429	33580
30	2000-01-21	14086	137939
30	2000-01-20	29069	128035
30	2000-01-19	11810	107232
30	2000-01-18	91610	14613
30	2000-01-17	70811	84739
30	2000-01-16	48844	139634
30	2000-01-15	37241	121543
30	2000-01-14	99500	35618
30	2000-01-13	22103	121429
30	2000-01-12	87033	144786
30	2000-01-11	12049	123848
30	2000-01-10	73595	106663
30	2000-01-09	71079	83898
30	2000-01-08	28182	8051
30	2000-01-07	78817	76815
30	2000-01-06	50532	71630
30	2000-01-05	47166	127609
30	2000-01-04	1639	101519
30	2000-01-03	20862	27554
30	2000-01-02	56585	118802
30	2000-01-01	77883	36560
29	2000-12-31	81030	126274
29	2000-12-30	51536	29426
29	2000-12-29	109	93556
29	2000-12-28	99830	64216
29	2000-12-27	84770	88519
29	2000-12-26	50614	56323
29	2000-12-25	90201	11040
29	2000-12-24	5399	72669
29	2000-12-23	29671	20935
29	2000-12-22	30096	73577
29	2000-12-21	64753	116421
29	2000-12-20	91634	13596
29	2000-12-19	55359	125631
29	2000-12-18	62415	13919
29	2000-12-17	28066	60509
29	2000-12-16	82899	56328
29	2000-12-15	52225	63225
29	2000-12-14	24088	9133
29	2000-12-13	88607	148262
29	2000-12-12	33151	3330
29	2000-12-11	61870	145248
29	2000-12-10	28344	14793
29	2000-12-09	77281	98735
29	2000-12-08	81495	46126
29	2000-12-07	60854	40601
29	2000-12-06	71836	70643
29	2000-12-05	65956	120583
29	2000-12-04	96167	143819
29	2000-12-03	81740	64593
29	2000-12-02	35651	48825
29	2000-12-01	59790	124797
29	2000-11-30	67300	133526
29	2000-11-29	58756	149537
29	2000-11-28	39652	16793
29	2000-11-27	38651	105257
29	2000-11-26	92913	63016
29	2000-11-25	92292	104252
29	2000-11-24	43558	65694
29	2000-11-23	7034	68074
29	2000-11-22	98421	105450
29	2000-11-21	30348	50294
29	2000-11-20	4815	20396
29	2000-11-19	52180	47673
29	2000-11-18	42732	86606
29	2000-11-17	89070	21281
29	2000-11-16	76040	9481
29	2000-11-15	45211	55250
29	2000-11-14	99792	140416
29	2000-11-13	56503	19961
29	2000-11-12	42744	48735
29	2000-11-11	86175	146361
29	2000-11-10	21660	106949
29	2000-11-09	60960	115606
29	2000-11-08	24598	121922
29	2000-11-07	14949	34094
29	2000-11-06	82450	137099
29	2000-11-05	23401	36004
29	2000-11-04	50898	50256
29	2000-11-03	44026	44097
29	2000-11-02	81259	3576
29	2000-11-01	6387	62167
29	2000-10-31	57608	45976
29	2000-10-30	80316	139875
29	2000-10-29	72198	1897
29	2000-10-28	16183	80633
29	2000-10-27	65623	6193
29	2000-10-26	95441	45457
29	2000-10-25	42720	149785
29	2000-10-24	37213	30906
29	2000-10-23	77031	60732
29	2000-10-22	31498	22147
29	2000-10-21	50472	136906
29	2000-10-20	83625	37420
29	2000-10-19	579	112266
29	2000-10-18	24129	42582
29	2000-10-17	6884	122144
29	2000-10-16	35276	61825
29	2000-10-15	18981	17160
29	2000-10-14	52129	48663
29	2000-10-13	36650	140147
29	2000-10-12	74442	118683
29	2000-10-11	64192	121402
29	2000-10-10	38376	131213
29	2000-10-09	28297	54149
29	2000-10-08	58072	135137
29	2000-10-07	50785	106591
29	2000-10-06	42693	39051
29	2000-10-05	65185	129968
29	2000-10-04	71477	4003
29	2000-10-03	68694	26272
29	2000-10-02	23049	57495
29	2000-10-01	94881	76544
29	2000-09-30	9444	144442
29	2000-09-29	87667	81572
29	2000-09-28	28391	21345
29	2000-09-27	84839	95610
29	2000-09-26	17921	83931
29	2000-09-25	693	104160
29	2000-09-24	67320	52448
29	2000-09-23	74447	110346
29	2000-09-22	83184	95581
29	2000-09-21	55669	126771
29	2000-09-20	88147	41759
29	2000-09-19	16513	19356
29	2000-09-18	69519	122049
29	2000-09-17	80598	85701
29	2000-09-16	19597	15914
29	2000-09-15	49433	123590
29	2000-09-14	91831	129320
29	2000-09-13	17940	134804
29	2000-09-12	53036	45517
29	2000-09-11	56316	148401
29	2000-09-10	97647	148630
29	2000-09-09	90297	147068
29	2000-09-08	71080	145116
29	2000-09-07	85631	109533
29	2000-09-06	17412	105396
29	2000-09-05	48929	83571
29	2000-09-04	74174	43379
29	2000-09-03	56501	113923
29	2000-09-02	25310	80503
29	2000-09-01	75363	93750
29	2000-08-31	4261	92853
29	2000-08-30	75695	83543
29	2000-08-29	17657	70750
29	2000-08-28	7946	1644
29	2000-08-27	75279	139047
29	2000-08-26	76531	81643
29	2000-08-25	98177	17657
29	2000-08-24	8120	15383
29	2000-08-23	20426	30539
29	2000-08-22	61750	58036
29	2000-08-21	43	71661
29	2000-08-20	93939	123574
29	2000-08-19	88506	30779
29	2000-08-18	63660	99864
29	2000-08-17	87478	12377
29	2000-08-16	72019	96739
29	2000-08-15	429	98659
29	2000-08-14	29262	68059
29	2000-08-13	89364	62374
29	2000-08-12	61199	114023
29	2000-08-11	65717	91972
29	2000-08-10	44418	75180
29	2000-08-09	58903	43777
29	2000-08-08	91733	20796
29	2000-08-07	14888	82677
29	2000-08-06	53519	69170
29	2000-08-05	45918	73376
29	2000-08-04	35523	10802
29	2000-08-03	99142	78257
29	2000-08-02	53740	48709
29	2000-08-01	1628	960
29	2000-07-31	32730	46921
29	2000-07-30	27000	50502
29	2000-07-29	13655	44513
29	2000-07-28	87395	39711
29	2000-07-27	38754	122848
29	2000-07-26	36514	121440
29	2000-07-25	3475	55767
29	2000-07-24	94011	46610
29	2000-07-23	22503	25420
29	2000-07-22	98171	60566
29	2000-07-21	86719	11857
29	2000-07-20	29112	120030
29	2000-07-19	28031	20509
29	2000-07-18	92745	118661
29	2000-07-17	22777	140631
29	2000-07-16	73816	116854
29	2000-07-15	97158	73600
29	2000-07-14	27240	78707
29	2000-07-13	32244	97286
29	2000-07-12	76344	68081
29	2000-07-11	98633	115270
29	2000-07-10	71856	98406
29	2000-07-09	6979	79443
29	2000-07-08	46052	117703
29	2000-07-07	32668	80857
29	2000-07-06	24174	26739
29	2000-07-05	77656	148935
29	2000-07-04	76475	51673
29	2000-07-03	50315	99245
29	2000-07-02	59996	141966
29	2000-07-01	99766	97325
29	2000-06-30	29599	107051
29	2000-06-29	70517	117298
29	2000-06-28	76863	22671
29	2000-06-27	31598	127837
29	2000-06-26	44983	71261
29	2000-06-25	54892	18114
29	2000-06-24	84425	31085
29	2000-06-23	72659	48570
29	2000-06-22	70923	134637
29	2000-06-21	97910	129412
29	2000-06-20	48572	7403
29	2000-06-19	189	45656
29	2000-06-18	27232	9245
29	2000-06-17	61081	54313
29	2000-06-16	23436	109890
29	2000-06-15	97895	69389
29	2000-06-14	84549	65537
29	2000-06-13	59069	4628
29	2000-06-12	65693	7708
29	2000-06-11	46923	141419
29	2000-06-10	60138	76803
29	2000-06-09	9557	123752
29	2000-06-08	81972	149549
29	2000-06-07	39713	68797
29	2000-06-06	16583	88378
29	2000-06-05	79938	143928
29	2000-06-04	3015	118654
29	2000-06-03	51060	72637
29	2000-06-02	40548	31598
29	2000-06-01	78788	125035
29	2000-05-31	34808	70222
29	2000-05-30	82419	139959
29	2000-05-29	91463	71664
29	2000-05-28	2412	49810
29	2000-05-27	33553	134162
29	2000-05-26	59646	92706
29	2000-05-25	91240	6288
29	2000-05-24	79183	79854
29	2000-05-23	81071	41023
29	2000-05-22	83339	32028
29	2000-05-21	30108	128774
29	2000-05-20	61209	78115
29	2000-05-19	10212	84597
29	2000-05-18	71930	135974
29	2000-05-17	76221	120455
29	2000-05-16	92090	14679
29	2000-05-15	87531	28899
29	2000-05-14	50851	88723
29	2000-05-13	10231	85203
29	2000-05-12	22285	108526
29	2000-05-11	72399	99350
29	2000-05-10	46584	131708
29	2000-05-09	28784	138752
29	2000-05-08	58584	35455
29	2000-05-07	63922	64940
29	2000-05-06	58736	56729
29	2000-05-05	42213	60715
29	2000-05-04	83746	99647
29	2000-05-03	49669	135850
29	2000-05-02	59130	140084
29	2000-05-01	7284	118753
29	2000-04-30	44712	50873
29	2000-04-29	84983	15408
29	2000-04-28	25716	52115
29	2000-04-27	47708	21207
29	2000-04-26	71576	64012
29	2000-04-25	56437	53932
29	2000-04-24	60230	98341
29	2000-04-23	95408	114314
29	2000-04-22	97570	15793
29	2000-04-21	34246	90918
29	2000-04-20	38996	121423
29	2000-04-19	87165	41785
29	2000-04-18	68651	75923
29	2000-04-17	28439	33893
29	2000-04-16	7674	27458
29	2000-04-15	54840	145692
29	2000-04-14	51534	40147
29	2000-04-13	19511	5163
29	2000-04-12	18410	137782
29	2000-04-11	82932	10265
29	2000-04-10	70716	93783
29	2000-04-09	5374	83099
29	2000-04-08	4400	139459
29	2000-04-07	4334	20785
29	2000-04-06	90060	52016
29	2000-04-05	72015	69317
29	2000-04-04	68577	131401
29	2000-04-03	31013	46145
29	2000-04-02	18691	41012
29	2000-04-01	58955	133563
29	2000-03-31	89928	141399
29	2000-03-30	82767	41756
29	2000-03-29	94731	35304
29	2000-03-28	95878	14495
29	2000-03-27	30522	110324
29	2000-03-26	22468	138890
29	2000-03-25	5090	120728
29	2000-03-24	25775	83993
29	2000-03-23	62589	131533
29	2000-03-22	89908	65139
29	2000-03-21	60420	88959
29	2000-03-20	86198	34343
29	2000-03-19	11939	51452
29	2000-03-18	52767	115682
29	2000-03-17	74477	82158
29	2000-03-16	54218	77064
29	2000-03-15	67128	41473
29	2000-03-14	95959	23913
29	2000-03-13	23221	127180
29	2000-03-12	87605	79114
29	2000-03-11	53054	30321
29	2000-03-10	52008	22416
29	2000-03-09	38135	114974
29	2000-03-08	3593	55121
29	2000-03-07	6053	135865
29	2000-03-06	24493	146850
29	2000-03-05	37944	30673
29	2000-03-04	22732	27619
29	2000-03-03	72875	10981
29	2000-03-02	98472	136392
29	2000-03-01	41426	59677
29	2000-02-29	71335	148473
29	2000-02-28	90155	44494
29	2000-02-27	3845	76914
29	2000-02-26	75941	54920
29	2000-02-25	64279	38035
29	2000-02-24	72366	68556
29	2000-02-23	66018	137603
29	2000-02-22	50762	100990
29	2000-02-21	81997	78981
29	2000-02-20	15077	91600
29	2000-02-19	21915	93554
29	2000-02-18	68414	36368
29	2000-02-17	69060	66120
29	2000-02-16	88710	139058
29	2000-02-15	42414	18638
29	2000-02-14	28894	74621
29	2000-02-13	27212	36193
29	2000-02-12	36177	135833
29	2000-02-11	54152	96759
29	2000-02-10	12945	142738
29	2000-02-09	73971	110771
29	2000-02-08	10284	34680
29	2000-02-07	19870	52436
29	2000-02-06	98386	142528
29	2000-02-05	25758	73018
29	2000-02-04	43424	46172
29	2000-02-03	1570	103291
29	2000-02-02	80147	19875
29	2000-02-01	7395	2516
29	2000-01-31	15497	110705
29	2000-01-30	72499	140145
29	2000-01-29	1907	55710
29	2000-01-28	48353	122760
29	2000-01-27	99676	108370
29	2000-01-26	59890	112769
29	2000-01-25	62591	36148
29	2000-01-24	23303	146734
29	2000-01-23	90792	127906
29	2000-01-22	99899	5493
29	2000-01-21	64186	145178
29	2000-01-20	97404	32428
29	2000-01-19	26800	29574
29	2000-01-18	21032	34327
29	2000-01-17	59937	53160
29	2000-01-16	83762	123430
29	2000-01-15	27101	139686
29	2000-01-14	38856	5775
29	2000-01-13	69030	36
29	2000-01-12	36401	119086
29	2000-01-11	9938	68623
29	2000-01-10	4046	95061
29	2000-01-09	65391	58042
29	2000-01-08	94848	42750
29	2000-01-07	63154	5940
29	2000-01-06	59302	19308
29	2000-01-05	13401	85487
29	2000-01-04	45710	61234
29	2000-01-03	95609	131452
29	2000-01-02	32101	111338
29	2000-01-01	38060	6785
28	2000-12-31	7849	103008
28	2000-12-30	46200	128025
28	2000-12-29	5246	97877
28	2000-12-28	78338	121477
28	2000-12-27	76383	40345
28	2000-12-26	2881	32608
28	2000-12-25	94444	65917
28	2000-12-24	92582	41848
28	2000-12-23	601	90474
28	2000-12-22	78930	33286
28	2000-12-21	20400	80870
28	2000-12-20	60240	8059
28	2000-12-19	67168	127799
28	2000-12-18	8773	58603
28	2000-12-17	43868	145762
28	2000-12-16	19590	124703
28	2000-12-15	1956	47455
28	2000-12-14	76417	4695
28	2000-12-13	90689	61464
28	2000-12-12	9546	106
28	2000-12-11	61384	142921
28	2000-12-10	53846	144043
28	2000-12-09	75618	21985
28	2000-12-08	18568	16775
28	2000-12-07	56336	2421
28	2000-12-06	72857	42079
28	2000-12-05	45713	25888
28	2000-12-04	74402	42578
28	2000-12-03	10294	88097
28	2000-12-02	68285	113519
28	2000-12-01	35047	143674
28	2000-11-30	33707	28730
28	2000-11-29	95657	105324
28	2000-11-28	61167	116828
28	2000-11-27	53872	23517
28	2000-11-26	30743	130953
28	2000-11-25	48422	62543
28	2000-11-24	89221	82053
28	2000-11-23	9768	141939
28	2000-11-22	76856	110020
28	2000-11-21	94811	33219
28	2000-11-20	60900	26430
28	2000-11-19	90343	122568
28	2000-11-18	56673	124043
28	2000-11-17	96992	111678
28	2000-11-16	79776	146609
28	2000-11-15	69919	15964
28	2000-11-14	19512	12435
28	2000-11-13	56551	36243
28	2000-11-12	86302	50372
28	2000-11-11	34078	120377
28	2000-11-10	74463	68400
28	2000-11-09	76804	87633
28	2000-11-08	81521	137352
28	2000-11-07	88411	27552
28	2000-11-06	20961	126523
28	2000-11-05	7015	132739
28	2000-11-04	7057	93838
28	2000-11-03	52291	29709
28	2000-11-02	27823	148144
28	2000-11-01	40524	62504
28	2000-10-31	57432	138744
28	2000-10-30	62227	18385
28	2000-10-29	29949	64821
28	2000-10-28	36871	91276
28	2000-10-27	84286	139590
28	2000-10-26	99154	131553
28	2000-10-25	5699	14351
28	2000-10-24	80815	145015
28	2000-10-23	91547	53313
28	2000-10-22	75243	138963
28	2000-10-21	862	76271
28	2000-10-20	89603	102691
28	2000-10-19	85932	53536
28	2000-10-18	97993	37733
28	2000-10-17	74498	134414
28	2000-10-16	75042	137286
28	2000-10-15	20990	56885
28	2000-10-14	96129	84003
28	2000-10-13	32091	128471
28	2000-10-12	1377	36323
28	2000-10-11	68278	23129
28	2000-10-10	3885	47571
28	2000-10-09	43611	113151
28	2000-10-08	82717	86206
28	2000-10-07	79769	41097
28	2000-10-06	76471	79862
28	2000-10-05	98320	29069
28	2000-10-04	99600	89274
28	2000-10-03	45394	49288
28	2000-10-02	96333	149957
28	2000-10-01	83302	31040
28	2000-09-30	52858	56674
28	2000-09-29	68967	57946
28	2000-09-28	42530	30981
28	2000-09-27	7576	138660
28	2000-09-26	29068	37839
28	2000-09-25	84871	36376
28	2000-09-24	81588	32246
28	2000-09-23	2631	100177
28	2000-09-22	64980	100363
28	2000-09-21	44694	4026
28	2000-09-20	72679	88424
28	2000-09-19	62105	95500
28	2000-09-18	74471	49245
28	2000-09-17	26242	23641
28	2000-09-16	29800	12555
28	2000-09-15	47666	38410
28	2000-09-14	55484	91375
28	2000-09-13	74125	146240
28	2000-09-12	43201	3318
28	2000-09-11	25997	100273
28	2000-09-10	33342	7353
28	2000-09-09	38064	106325
28	2000-09-08	83132	57885
28	2000-09-07	80764	131703
28	2000-09-06	27891	43768
28	2000-09-05	18815	121886
28	2000-09-04	86035	11831
28	2000-09-03	66250	116060
28	2000-09-02	84183	27723
28	2000-09-01	3498	121725
28	2000-08-31	57482	109036
28	2000-08-30	29234	125658
28	2000-08-29	38763	42626
28	2000-08-28	40569	74022
28	2000-08-27	15298	91841
28	2000-08-26	86590	131573
28	2000-08-25	76086	16608
28	2000-08-24	19666	56061
28	2000-08-23	83305	82367
28	2000-08-22	92175	124976
28	2000-08-21	46250	98077
28	2000-08-20	50227	55722
28	2000-08-19	10379	80175
28	2000-08-18	87686	96193
28	2000-08-17	23888	21490
28	2000-08-16	33014	135311
28	2000-08-15	25518	80757
28	2000-08-14	30232	53477
28	2000-08-13	77137	8376
28	2000-08-12	28947	22970
28	2000-08-11	54847	85927
28	2000-08-10	46107	128257
28	2000-08-09	77021	45678
28	2000-08-08	77405	116380
28	2000-08-07	84788	87511
28	2000-08-06	30680	97283
28	2000-08-05	11879	132763
28	2000-08-04	47820	9185
28	2000-08-03	27874	38675
28	2000-08-02	16571	46224
28	2000-08-01	4739	137071
28	2000-07-31	11353	49133
28	2000-07-30	30408	36396
28	2000-07-29	52891	93880
28	2000-07-28	80884	148416
28	2000-07-27	2474	48479
28	2000-07-26	2894	102853
28	2000-07-25	89901	30316
28	2000-07-24	38590	121518
28	2000-07-23	45414	58705
28	2000-07-22	42748	41030
28	2000-07-21	18555	48481
28	2000-07-20	16391	27342
28	2000-07-19	35635	5614
28	2000-07-18	86711	129109
28	2000-07-17	53281	2691
28	2000-07-16	94936	13797
28	2000-07-15	32909	57451
28	2000-07-14	51730	1315
28	2000-07-13	61199	68705
28	2000-07-12	47806	95566
28	2000-07-11	75947	81228
28	2000-07-10	18580	17721
28	2000-07-09	21327	35022
28	2000-07-08	53716	39917
28	2000-07-07	88628	116174
28	2000-07-06	15193	6658
28	2000-07-05	21322	131388
28	2000-07-04	63356	8648
28	2000-07-03	99169	126342
28	2000-07-02	26411	89474
28	2000-07-01	85647	3682
28	2000-06-30	35126	88370
28	2000-06-29	4288	110081
28	2000-06-28	19952	3679
28	2000-06-27	56080	53581
28	2000-06-26	7228	103831
28	2000-06-25	89778	44366
28	2000-06-24	5692	114881
28	2000-06-23	80419	70740
28	2000-06-22	23154	137504
28	2000-06-21	24329	4416
28	2000-06-20	38794	50297
28	2000-06-19	32869	69934
28	2000-06-18	82226	125936
28	2000-06-17	64055	89587
28	2000-06-16	44443	102004
28	2000-06-15	23568	92658
28	2000-06-14	45852	5422
28	2000-06-13	50073	55191
28	2000-06-12	84907	141571
28	2000-06-11	18742	64294
28	2000-06-10	62873	118150
28	2000-06-09	39850	71571
28	2000-06-08	49080	131282
28	2000-06-07	52759	73815
28	2000-06-06	91734	5325
28	2000-06-05	43553	79535
28	2000-06-04	90732	37388
28	2000-06-03	96364	91255
28	2000-06-02	7261	21961
28	2000-06-01	99550	98912
28	2000-05-31	17970	124940
28	2000-05-30	68836	36888
28	2000-05-29	19469	62696
28	2000-05-28	88068	31696
28	2000-05-27	29618	48398
28	2000-05-26	72514	127993
28	2000-05-25	34525	61309
28	2000-05-24	96582	4423
28	2000-05-23	25995	19682
28	2000-05-22	3197	75400
28	2000-05-21	52424	100784
28	2000-05-20	23430	23779
28	2000-05-19	26750	94744
28	2000-05-18	80179	28758
28	2000-05-17	44470	22278
28	2000-05-16	67283	139932
28	2000-05-15	92136	76527
28	2000-05-14	24449	131150
28	2000-05-13	91159	143184
28	2000-05-12	97624	36508
28	2000-05-11	62675	40763
28	2000-05-10	38267	33197
28	2000-05-09	47680	106044
28	2000-05-08	82611	132154
28	2000-05-07	28886	98411
28	2000-05-06	61179	70612
28	2000-05-05	41247	51061
28	2000-05-04	40586	73490
28	2000-05-03	37423	134461
28	2000-05-02	78659	126483
28	2000-05-01	49663	66060
28	2000-04-30	88623	45873
28	2000-04-29	27282	78793
28	2000-04-28	74644	149047
28	2000-04-27	30118	107830
28	2000-04-26	36119	10372
28	2000-04-25	26381	17023
28	2000-04-24	40734	4804
28	2000-04-23	45601	36040
28	2000-04-22	85947	47850
28	2000-04-21	32677	49203
28	2000-04-20	69285	115596
28	2000-04-19	21921	97115
28	2000-04-18	4544	60846
28	2000-04-17	70986	120804
28	2000-04-16	93553	58387
28	2000-04-15	36198	16346
28	2000-04-14	35619	98889
28	2000-04-13	90424	74731
28	2000-04-12	32158	73983
28	2000-04-11	72014	128486
28	2000-04-10	93935	1046
28	2000-04-09	94685	113771
28	2000-04-08	9924	80960
28	2000-04-07	50730	91362
28	2000-04-06	94463	75880
28	2000-04-05	25060	135785
28	2000-04-04	58752	91189
28	2000-04-03	99357	98660
28	2000-04-02	42189	143756
28	2000-04-01	28962	81665
28	2000-03-31	57607	54386
28	2000-03-30	5422	74091
28	2000-03-29	30237	133872
28	2000-03-28	26624	109977
28	2000-03-27	91909	102521
28	2000-03-26	76073	95609
28	2000-03-25	8425	79588
28	2000-03-24	62415	94709
28	2000-03-23	30992	14311
28	2000-03-22	17448	52894
28	2000-03-21	77934	60053
28	2000-03-20	69434	11695
28	2000-03-19	7860	105313
